Date,wml_2x3
1991-09-20,0.004675496362497089
1991-09-24,-0.0017572178656156123
1991-09-25,0.003337680175324209
1991-09-26,0.001364364871681234
1991-09-27,0.005169281580760132
1991-09-28,0.006706993952284079
1991-09-30,0.005219326416916026
1991-10-01,0.0047969579842108145
1991-10-02,0.004454611181626045
1991-10-04,0.018516127287029727
1991-10-05,-0.002566722765101559
1991-10-07,-0.0017575972966900055
1991-10-08,0.0030810312825275687
1991-10-09,0.004594401862354269
1991-10-10,0.010488863196625453
1991-10-11,0.004985618261957925
1991-10-12,0.0021621057599192084
1991-10-14,-0.0035355167526060494
1991-10-15,0.0020844639748833216
1991-10-16,0.002194719579116544
1991-10-17,0.0027168510476792695
1991-10-18,0.0004756139788146263
1991-10-19,-0.011431200149069454
1991-10-21,0.0027629404416347203
1991-10-22,-0.010610442426400968
1991-10-23,0.008407258531245632
1991-10-24,0.005166264560515221
1991-10-25,0.0012685381314365696
1991-10-26,-0.0024985727048651984
1991-10-28,-0.012103206492346918
1991-10-29,0.0009326294461134421
1991-10-30,-0.013697076040137202
1991-10-31,-0.012213221092558069
1991-11-01,0.0060700410018526
1991-11-02,0.0004314084968541909
1991-11-04,-0.031646331561348606
1991-11-05,0.0048812982379899394
1991-11-06,0.014992036915266793
1991-11-07,-0.01708054709761364
1991-11-08,-0.00956781381425953
1991-11-09,-0.0016697394914693686
1991-11-11,-0.018407368966676607
1991-11-12,-0.005794362962851407
1991-11-13,0.0041740814516511016
1991-11-14,-0.0031482903365136483
1991-11-15,-0.002241068556826875
1991-11-16,0.00599446635779699
1991-11-18,0.005175368065387653
1991-11-19,-0.007606548939844027
1991-11-20,0.010967298899428157
1991-11-21,-0.002461684098263972
1991-11-22,-0.006541926679285326
1991-11-23,-0.004951829258258156
1991-11-25,-0.0009353776752913934
1991-11-26,0.002265066516028813
1991-11-27,0.005080949526554024
1991-11-28,0.009857542685555054
1991-11-29,-0.001377783471211369
1991-11-30,0.0069716794164720874
1991-12-02,0.007589312444363394
1991-12-03,0.009421537890865916
1991-12-04,0.004566448999504702
1991-12-05,0.008646660303218368
1991-12-06,0.009142550043385156
1991-12-07,0.0022118094813567968
1991-12-09,0.014029027732208765
1991-12-10,0.008652213395827224
1991-12-11,-0.0053716934385361625
1991-12-12,-0.014861564272741212
1991-12-13,-0.01652527370436313
1991-12-14,-0.0008175584765063859
1991-12-16,3.605109405119267e-05
1991-12-17,-0.010578891646133681
1991-12-18,-0.004708931124131344
1991-12-19,0.0072626738661581425
1991-12-20,0.011936001160293919
1991-12-21,0.005697934280312622
1991-12-23,0.0038371325808171375
1991-12-24,0.01165021887239548
1991-12-26,0.017154167385532493
1992-01-03,0.025189099030938467
1992-01-04,0.030090393653682268
1992-01-06,0.04167763044254841
1992-01-07,0.02781166731296697
1992-01-08,0.005208562003609529
1992-01-09,0.010376855556718911
1992-01-10,-0.000953137798394732
1992-01-11,0.008679381893784976
1992-01-13,-0.0033817172270649287
1992-01-14,-1.0706863638354491e-05
1992-01-15,-0.0006500762297397822
1992-01-16,0.018547119604459705
1992-01-17,0.008669204849615086
1992-01-18,0.003208103342572155
1992-01-20,-0.009440157520504089
1992-01-21,-0.027146351439084226
1992-01-22,-0.014897736503074244
1992-01-23,-0.007946170402066577
1992-01-24,-0.013747444471464754
1992-01-25,0.012453500124962658
1992-01-27,-0.021383430733573405
1992-01-28,-0.02952003413276566
1992-01-29,-0.007224922640126863
1992-01-30,-0.0062992354489629365
1992-01-31,-0.01879133854406989
1992-02-01,-0.026980345254837168
1992-02-06,-0.04628417044732924
1992-02-07,-0.01892782254944142
1992-02-08,-0.017386690581688402
1992-02-10,-0.002118655707914585
1992-02-11,-0.005933470351073611
1992-02-12,-0.004496563202184833
1992-02-13,-0.007175452691181083
1992-02-14,-0.014721995022519363
1992-02-15,-0.00022639674388008624
1992-02-17,0.005692238415637152
1992-02-18,0.0283927367489738
1992-02-19,-0.0012892465825083965
1992-02-20,0.006290072640383115
1992-02-21,0.0013528063719545624
1992-02-22,0.0007021951460985942
1992-02-24,-0.030718742817094358
1992-02-25,-0.0012430941866388157
1992-02-26,0.02252179061990195
1992-02-27,0.010916588305310504
1992-02-28,0.02279701364414566
1992-02-29,0.020354829846832456
1992-03-02,-0.01358333868384054
1992-03-03,0.019575567776815295
1992-03-04,-0.012062663137667462
1992-03-05,0.010447477977264974
1992-03-06,-0.012701846449644227
1992-03-07,-0.007173746165597017
1992-03-09,-0.00800821728024026
1992-03-11,-0.009980249032410016
1992-03-12,0.01800831666230862
1992-03-13,0.013567932800236271
1992-03-14,0.02503522767274935
1992-03-16,0.012981860926250754
1992-03-17,-0.014978649300917302
1992-03-18,0.047493090355651135
1992-03-19,0.04424490082769894
1992-03-20,0.017501632784867993
1992-03-21,0.006783868848647567
1992-03-23,0.0007219179406655618
1992-03-25,0.041212212971693585
1992-03-26,0.02701331778629862
1992-03-27,-0.021023234862921347
1992-03-28,-0.018320430931174803
1992-03-30,0.03321627569819052
1992-03-31,0.012603851118755893
1992-04-01,0.024306593837138346
1992-04-02,0.01096957270321619
1992-04-03,-0.04147223847409659
1992-04-04,0.0006350111672893677
1992-04-06,-0.04216318703498051
1992-04-07,-0.00011015508719286471
1992-04-08,-0.012319308673017892
1992-04-09,0.003871456770252024
1992-04-10,-0.02179482607105737
1992-04-11,-0.00662855914622118
1992-04-13,-0.008709969424449904
1992-04-14,0.011124145067319235
1992-04-15,-0.005773468769446177
1992-04-16,-0.014389470922005487
1992-04-17,-0.004528799670528105
1992-04-18,-0.0273356650008737
1992-04-20,-0.011981136823896898
1992-04-21,-0.011316372976330813
1992-04-22,0.020322724262959557
1992-04-23,0.005198548958709914
1992-04-24,-0.03624255405139143
1992-04-25,-0.03137745704249517
1992-04-27,-0.022338115382893098
1992-04-28,0.02083996931083515
1992-04-29,-0.026933541455372634
1992-04-30,-0.003875447975863866
1992-05-01,0.024519200782789796
1992-05-02,0.004791058472722709
1992-05-04,0.003135858298343619
1992-05-06,0.03123167792181486
1992-05-07,-0.0017379217085637944
1992-05-08,0.0009563728819511064
1992-05-09,0.013382909919802954
1992-05-11,0.011994182753452987
1992-05-12,-0.021013575833056575
1992-05-13,-0.015751287768270283
1992-05-14,0.010030675708139591
1992-05-15,0.010643097593883155
1992-05-16,-0.0008686231753765039
1992-05-18,-0.006759007735263944
1992-05-19,0.003918785901825816
1992-05-20,-0.003348322480417165
1992-05-21,-0.002362445399965274
1992-05-22,-0.005888691474711383
1992-05-23,0.0032759962248654073
1992-05-25,-0.013119104035758278
1992-05-26,-0.019119160256863665
1992-05-27,-0.013409179930448156
1992-05-28,0.025978575755730315
1992-05-29,0.006084311518165686
1992-05-30,0.0014415538654524718
1992-06-01,-0.004610072601386905
1992-06-02,-0.004779186295955307
1992-06-03,-0.012758373602918371
1992-06-04,-0.0017716992508745588
1992-06-05,-0.006039418424152787
1992-06-08,0.0003960492049442932
1992-06-09,-0.015833762698532372
1992-06-10,-0.014456964325959443
1992-06-11,0.018951651539981573
1992-06-12,0.004029033376222624
1992-06-13,-0.01803701584199241
1992-06-15,-0.012843644025867462
1992-06-16,-0.007973722019568363
1992-06-17,-0.007119460837669123
1992-06-18,0.006031486715055989
1992-06-19,-0.009236097763682949
1992-06-20,0.010395527477892463
1992-06-22,0.005614712908499797
1992-06-23,0.0019650531825018414
1992-06-24,0.0021197739968699114
1992-06-25,-0.005856058907631079
1992-06-26,-0.019690522287216017
1992-06-27,0.00011720247147617435
1992-06-29,0.0030787936191864484
1992-06-30,0.012158130579182247
1992-07-01,0.01303389010981909
1992-07-02,-0.0037976259739417317
1992-07-03,-0.004108677614658052
1992-07-04,0.0007226241882521967
1992-07-06,0.00430523123621418
1992-07-07,-0.013209821803238597
1992-07-08,0.002184127408975556
1992-07-09,0.0032678371312720444
1992-07-10,-0.012834877502799213
1992-07-11,0.005417742485288868
1992-07-13,0.0020496391453937446
1992-07-14,-0.018397943793633464
1992-07-15,0.0017129682268481883
1992-07-16,-0.01572431249429007
1992-07-18,-0.0067170171578589954
1992-07-20,0.007676448649655887
1992-07-21,0.004728905426269248
1992-07-22,0.0016529818380679462
1992-07-23,0.00763286027013238
1992-07-24,-0.00572612327556421
1992-07-25,-0.000953382987013085
1992-07-27,-0.0031745008446021905
1992-07-28,-0.0042420315320766955
1992-07-29,-0.0025028133590011548
1992-07-30,-0.005434711434219697
1992-07-31,0.005510058168169019
1992-08-01,0.0036370072915623552
1992-08-03,-0.008524132135643181
1992-08-04,0.008951547148850658
1992-08-05,0.006992204207157904
1992-08-06,-0.01818251872046761
1992-08-07,0.006358122754550222
1992-08-08,0.000998764706009625
1992-08-10,-0.013237018107355003
1992-08-11,-1.4584151287300173e-05
1992-08-12,0.01169908466489028
1992-08-13,-0.0001281874068660982
1992-08-14,-0.002398739244334147
1992-08-17,0.00712988999306069
1992-08-18,-0.002839654803331093
1992-08-19,0.0008680849411600855
1992-08-20,0.03122442222551519
1992-08-21,0.012330961601024593
1992-08-22,-0.026224389092754596
1992-08-24,-0.011735691682629668
1992-08-25,0.008196935737660116
1992-08-26,-0.00020911135068524267
1992-08-27,0.033400303926044705
1992-08-28,0.03872133123820115
1992-08-29,-0.009285556598099487
1992-08-31,-0.012882620348124818
1992-09-01,-0.025537122455453087
1992-09-02,-0.006587297878886567
1992-09-03,0.006077288955893101
1992-09-04,0.01557294765937367
1992-09-05,0.004266364287696833
1992-09-07,-0.01653581615522637
1992-09-08,-0.02517753708892745
1992-09-09,-0.012106285335417577
1992-09-14,0.005781045407264929
1992-09-15,0.007604878648475644
1992-09-16,-0.005415683787414638
1992-09-17,0.004500285204500798
1992-09-18,-0.007919163567046694
1992-09-19,-0.004399289538863704
1992-09-21,0.008821276495443342
1992-09-22,-0.01371948585588767
1992-09-23,-0.001051548398457225
1992-09-24,0.00014432749050413696
1992-09-25,0.0018628499610405802
1992-09-26,0.002804810478036268
1992-09-28,0.019446620831746142
1992-09-29,-0.000895270183569552
1992-09-30,-0.004500952079088516
1992-10-01,0.0031072300148985432
1992-10-02,-0.00787650220295344
1992-10-05,0.004944440646896642
1992-10-06,-0.00877972423908141
1992-10-07,-0.004588538481613669
1992-10-08,0.011723681506090877
1992-10-09,-0.0033749350089393726
1992-10-10,0.01111811986681166
1992-10-12,0.009889424254625412
1992-10-13,-0.0017319304518088052
1992-10-14,0.008212787950899303
1992-10-15,0.012295676699277613
1992-10-16,-0.006059299894255077
1992-10-17,-0.01649496571004261
1992-10-19,-0.01928993725241479
1992-10-20,0.003770203552545537
1992-10-21,-0.02302088549939363
1992-10-22,-0.026925058235620192
1992-10-23,-0.022343686574184507
1992-10-24,0.0037526932211413566
1992-10-26,-0.014255246631418639
1992-10-27,-0.02246789770094998
1992-10-28,-0.01346786432204461
1992-10-29,-0.025540979163661603
1992-10-30,0.011318760801188377
1992-10-31,-0.021923299706817223
1992-11-02,-0.012713236392254523
1992-11-03,0.01847056560144139
1992-11-04,-0.016106691233719994
1992-11-05,-0.019083126703931363
1992-11-06,-0.017733504315208315
1992-11-07,-0.02504870011193272
1992-11-09,-0.00613740905627469
1992-11-10,-0.007562012196162149
1992-11-11,0.008542481026002025
1992-11-12,0.024644821013327045
1992-11-13,-0.014971892465803549
1992-11-14,0.028011955876146022
1992-11-16,0.019059147110838837
1992-11-17,-0.01978287562132952
1992-11-18,0.008476012426557544
1992-11-19,-0.015815023736127976
1992-11-20,0.010518064456608078
1992-11-21,-0.026394679381506303
1992-11-23,-0.026798637653687063
1992-11-24,0.009808089802565645
1992-11-25,0.003101404051499612
1992-11-26,-0.01102734418019169
1992-11-27,0.0013662804580026888
1992-11-28,-0.005740188647700206
1992-11-30,-0.007798974592248098
1992-12-01,-0.007893870909691403
1992-12-02,-0.0008569796959304044
1992-12-03,0.013335028321350195
1992-12-04,0.012754938009654104
1992-12-05,0.005490555118194573
1992-12-07,-0.009969292276950703
1992-12-08,-0.011664040153734456
1992-12-09,0.001994230473732206
1992-12-10,-0.007303579663963888
1992-12-11,0.011279157569966725
1992-12-12,-0.008565828896480832
1992-12-14,-0.018573886547079643
1992-12-15,0.004426272175314716
1992-12-16,-0.011202413949981949
1992-12-17,0.0035251078358546906
1992-12-19,-0.014570448992761942
1992-12-21,-0.0003360018338572912
1992-12-22,-0.00015684304899943324
1992-12-23,-0.019701430117637697
1992-12-24,-0.009838084950449855
1992-12-26,-0.010796707347888068
1992-12-28,-0.002604429898642513
1993-01-04,-0.0023358738664149836
1993-01-05,-0.008481455479413036
1993-01-06,-0.007913045432753896
1993-01-07,-0.005223715050916455
1993-01-08,-0.003011887989996964
1993-01-09,-0.01426871894125692
1993-01-11,0.010590965630084881
1993-01-12,0.006549557506952963
1993-01-13,0.005270552647831717
1993-01-14,0.011533753458952412
1993-01-15,0.00011147014492562946
1993-01-16,-0.0037883732906116574
1993-01-18,-0.012388573089083199
1993-01-19,-0.011165103141865751
1993-01-20,-0.004848318360100967
1993-01-21,-0.006334673082229181
1993-01-25,-0.007737228943425212
1993-01-26,5.3915511663116256e-05
1993-01-27,-0.001094044153917395
1993-01-28,0.013752413313252165
1993-01-29,-0.0029229044099443047
1993-01-30,0.0011801113732999302
1993-02-01,-0.01058102708849068
1993-02-02,0.004372998040798715
1993-02-03,0.0060225083566392
1993-02-04,0.0040919411252254845
1993-02-05,-0.0003721457881056267
1993-02-06,-0.001243837245576751
1993-02-08,0.003994650586678972
1993-02-09,-0.0012396107365820752
1993-02-10,0.006022999710122545
1993-02-11,-0.00445005103642554
1993-02-12,-0.006800500165236256
1993-02-13,0.00024619940089731784
1993-02-15,0.0030145270197634577
1993-02-16,0.0027244758744589537
1993-02-17,0.0014575282689803237
1993-02-18,-0.001165817223683474
1993-02-19,0.0015545597176402914
1993-02-20,-0.0016780436357196615
1993-02-22,0.0002569133489077613
1993-02-23,-5.4700873045487874e-05
1993-02-24,0.00044725492991570803
1993-02-25,0.005518857489299478
1993-02-26,0.0028293216551146805
1993-02-27,0.0036375244073975077
1993-03-02,0.00164363728926481
1993-03-03,-0.0049588229441263065
1993-03-04,-0.008128046576107217
1993-03-05,-0.006627294809836426
1993-03-06,-0.005594136381100567
1993-03-08,0.009773667104861827
1993-03-09,0.00930869111559568
1993-03-11,0.002148464639703862
1993-03-12,0.003103745148085868
1993-03-13,-0.0021514188222001573
1993-03-15,0.002350836066559614
1993-03-16,0.004338276495447435
1993-03-17,0.0009795027641430476
1993-03-18,0.00727793592696524
1993-03-19,0.0024246238643984563
1993-03-20,-0.0035266812199118425
1993-03-22,-0.0024415023710818717
1993-03-23,0.00043602928204777847
1993-03-24,-0.002876530701608926
1993-03-25,-0.000385518926373285
1993-03-26,0.0009026206196334208
1993-03-27,-0.0010564048467321396
1993-03-29,-0.0007474982880794623
1993-03-30,-0.0008696902139487817
1993-03-31,-0.0036705772588700447
1993-04-01,-0.0028232089453091302
1993-04-02,0.0008381860376370787
1993-04-03,0.0005342516553107357
1993-04-06,0.0022102379680669637
1993-04-07,0.0035326221420178827
1993-04-08,0.002284394174580928
1993-04-09,0.005399070941107698
1993-04-10,0.002996635209191023
1993-04-12,0.009459954326801356
1993-04-13,-0.00495743358714712
1993-04-14,-0.020870113485351782
1993-04-15,0.003725433456297278
1993-04-16,-0.010688733532697947
1993-04-17,0.0053711734412957846
1993-04-19,0.0052606259171361636
1993-04-20,-0.0008421577333333485
1993-04-21,-0.0024762628141531406
1993-04-22,-0.002016824360852043
1993-04-23,-0.002160919572998632
1993-04-24,0.003604147016344539
1993-04-26,-0.0017836833430236454
1993-04-27,0.0037609746052572612
1993-04-28,0.005135348166280251
1993-04-29,0.004667283128300559
1993-04-30,-0.0023947258105166958
1993-05-01,-0.004281458718647213
1993-05-03,-0.004215505891956406
1993-05-04,-0.0007362091014627703
1993-05-06,-0.0012705095321720594
1993-05-07,0.0032124376534002907
1993-05-08,-0.002534830252704401
1993-05-10,-0.0007587984967881156
1993-05-11,0.0040019679429499355
1993-05-12,6.915768664511601e-05
1993-05-13,0.006307896373116462
1993-05-14,-0.000757567281696625
1993-05-15,-0.004563572951861661
1993-05-17,0.005318689014053968
1993-05-18,0.0017973714987818967
1993-05-19,0.0037621187625346275
1993-05-20,-0.0011617447287659566
1993-05-21,0.00313922892622992
1993-05-22,-0.0008060183025658807
1993-05-24,-0.0041533945979311815
1993-05-25,-0.00246987865832643
1993-05-26,0.005645839670251451
1993-05-27,0.001213759451741847
1993-05-29,-0.004330932902141094
1993-05-31,-6.808378566069972e-05
1993-06-01,0.00383418529402213
1993-06-02,0.003930304634121584
1993-06-03,0.006535261752386945
1993-06-04,-0.0013137341283081527
1993-06-05,-0.005133852662075333
1993-06-07,0.011674142586374447
1993-06-08,0.002934264680098053
1993-06-09,-0.006117301180900814
1993-06-10,-0.00965240407485407
1993-06-11,0.00432062104611991
1993-06-12,-0.01416027721971469
1993-06-14,0.0035240541322745234
1993-06-15,0.0038034323255067837
1993-06-16,-0.0035908710836647373
1993-06-17,-0.0008483092965126948
1993-06-18,-0.0033980809987480542
1993-06-19,-0.011553785415200746
1993-06-21,-0.005154305414047378
1993-06-22,0.0018781913479304357
1993-06-23,-0.001247678921035722
1993-06-24,-0.0011942658470566192
1993-06-25,0.001508388093297286
1993-06-26,0.0005011737230961599
1993-06-28,-0.00036336696976652094
1993-06-29,0.007727851762368121
1993-06-30,-0.005147391081738784
1993-07-01,-0.004877490004440044
1993-07-02,-0.009560392231552917
1993-07-03,0.0012737073990715109
1993-07-05,0.0006620757818280865
1993-07-06,0.002083475922277589
1993-07-07,0.0008891063778538877
1993-07-08,-0.0010454078586729088
1993-07-09,0.0070493455214175604
1993-07-10,0.000642767598665106
1993-07-12,0.005758047183312409
1993-07-13,-0.0010640055245486613
1993-07-14,0.0034353365541611725
1993-07-15,0.004646788696496262
1993-07-16,-0.001082233818320233
1993-07-19,-0.005656663111533622
1993-07-20,-0.001453530113528556
1993-07-21,-0.008789395423728918
1993-07-22,-0.003837782114462618
1993-07-23,-0.00115301127476225
1993-07-24,-0.0022106764676637636
1993-07-26,-0.008253863523219884
1993-07-27,0.0012011548795941573
1993-07-28,0.002215547531623674
1993-07-29,-0.0013189138243688836
1993-07-30,0.0006629814131506873
1993-07-31,0.002480533964906273
1993-08-02,-0.00449033531084897
1993-08-03,0.0018265656759785531
1993-08-04,-0.002891799905557102
1993-08-05,-0.0002477670420392153
1993-08-06,-0.0034995690320092643
1993-08-07,0.00015724586961679554
1993-08-09,-0.0028961521290653547
1993-08-10,0.010364705019096587
1993-08-11,-0.0038990645143667235
1993-08-12,0.0015905996091092889
1993-08-13,-0.002242359947294048
1993-08-14,-0.003979427601657981
1993-08-16,0.0034125199703398668
1993-08-17,-0.023623011355240475
1993-08-18,-0.007116739260688787
1993-08-19,0.00780302029767066
1993-08-20,0.0025106501062117648
1993-08-21,0.006123645208384154
1993-08-23,0.0047890143339742175
1993-08-24,-0.010973846280387223
1993-08-25,-0.006268907001889534
1993-08-26,-0.005678240668743451
1993-08-27,-0.00925194928929779
1993-08-28,-0.00015328399621811206
1993-08-30,-0.012871051822697877
1993-08-31,-0.01588823817937801
1993-09-01,0.0020195955973828505
1993-09-02,0.008566049667497189
1993-09-03,0.009775261425504111
1993-09-04,-0.00920537104942959
1993-09-06,0.006670319830555993
1993-09-07,0.011540421547613922
1993-09-08,0.0017060632541124332
1993-09-09,0.005147685382088096
1993-09-10,0.004020327116949329
1993-09-11,0.009244916706061646
1993-09-13,-0.0015929539878366539
1993-09-14,-0.007067873495408494
1993-09-15,-0.017418244716338682
1993-09-16,-0.007999876777950554
1993-09-17,0.012103466085774783
1993-09-18,-0.003380209838849846
1993-09-20,0.011015544813166245
1993-09-21,0.0073277139250848555
1993-09-22,0.005574410218836534
1993-09-23,0.003938339067012353
1993-09-24,-0.00038839509735189015
1993-09-25,0.004368587182766448
1993-09-27,0.008861661761749295
1993-09-28,-0.0010371057199336509
1993-10-02,-0.000164391544915099
1993-10-04,0.0001705846177168513
1993-10-05,-0.0023883514111302517
1993-10-06,-0.0007368100983340398
1993-10-07,-0.008564967055485317
1993-10-08,-0.00023485070215906179
1993-10-09,0.0018685647508578374
1993-10-11,-0.0019721483744296053
1993-10-12,-0.003971574457923066
1993-10-13,-0.003729411082059708
1993-10-14,-0.0005461382588404229
1993-10-15,0.0032660245492421858
1993-10-16,-0.010972203023328797
1993-10-18,-0.00952529367972843
1993-10-19,-0.0037596887274424784
1993-10-20,-0.0029151591511301644
1993-10-21,0.012459334592023918
1993-10-22,-0.0021659335791067713
1993-10-23,-0.0036193023426021598
1993-10-25,0.002241079802614565
1993-10-26,0.005885925021308247
1993-10-27,-0.0021700535278849076
1993-10-28,-0.005557119930858168
1993-10-29,-0.007661165936616754
1993-10-30,0.007327933528893882
1993-11-01,-0.007445775883549277
1993-11-02,-0.021995036092222364
1993-11-03,-0.01476435307000512
1993-11-04,-0.007309076345013876
1993-11-05,-0.010824216320682256
1993-11-06,-0.002806203446098221
1993-11-08,-0.0031240738231061993
1993-11-09,-0.017679713135412334
1993-11-10,-0.016323056155057858
1993-11-11,0.015779912127940388
1993-11-12,0.016520260825325983
1993-11-13,0.002098910752629801
1993-11-15,0.0034021587840885603
1993-11-16,-0.0026234803376216087
1993-11-17,-0.0043334637585826785
1993-11-18,0.00015602928985769537
1993-11-19,-0.018438820930107402
1993-11-20,-0.010189180710721668
1993-11-22,0.008226150258882958
