month,winner,loser,wml,n_win,n_los
2012-10-31,-0.04082459251336423,-0.08942989668451895,0.04860530417115472,176,176
2012-11-30,-0.0035977077676732083,-0.05219976800107562,0.04860206023340241,175,175
2012-12-31,-0.061164269692999707,0.046926704800282826,-0.10809097449328253,175,176
2013-01-31,-0.0031002102001297382,0.03226160311917803,-0.03536181331930777,176,176
2013-02-28,0.0635974974811222,0.019274268590131705,0.044323228890990496,176,176
2013-03-31,0.05809026081398505,0.038370087928473406,0.019720172885511644,176,176
2013-04-30,0.04639502261360251,-0.1484509851213951,0.1948460077349976,175,176
2013-05-31,-0.014026884022978914,0.07456843693838233,-0.08859532096136125,174,174
2013-06-30,-0.11311086167082307,-0.04375117154577346,-0.06935969012504961,174,174
2013-07-31,0.04506676562360257,0.15785779886848506,-0.11279103324488249,174,174
2013-08-31,-0.07789711644368835,0.0047737611135263425,-0.0826708775572147,174,174
2013-09-30,0.039460110876951004,0.0489506914056721,-0.009490580528721093,173,173
2013-10-31,0.005110114565554991,-0.06024412030147819,0.06535423486703318,173,173
2013-11-30,-0.024055343876612567,-0.05644755936539336,0.032392215488780796,173,173
2013-12-31,-0.04058962000598654,0.008548541088821526,-0.049138161094808064,174,174
2014-01-31,-0.014529900278481334,0.03218991926733317,-0.0467198195458145,174,174
2014-02-28,0.06085364631786061,0.012229249030825118,0.04862439728703549,174,175
2014-03-31,0.019154619543856555,0.04552072283450426,-0.026366103290647702,175,175
2014-04-30,-0.02453052366878994,-0.03366880278844375,0.009138279119653814,174,175
2014-05-31,0.04996405051538799,-0.03143716826557863,0.08140121878096662,174,174
2014-06-30,0.038031352574816824,-0.035100475364838735,0.07313182793965556,174,174
2014-07-31,-0.024677744237859178,-0.0015968522169085286,-0.02308089202095065,174,174
2014-08-31,0.06703242885348049,0.030500849199654567,0.03653157965382592,175,175
2014-09-30,0.05160020164632195,-0.01931358242227088,0.07091378406859283,175,175
2014-10-31,0.00698420528490451,-0.07040043225282577,0.07738463753773028,175,175
2014-11-30,-0.04913292776269418,0.06518025811663652,-0.1143131858793307,176,176
2014-12-31,-0.042976416390400174,-0.00918016709978442,-0.033796249290615754,177,177
2015-01-31,0.1559162988320093,0.049748110597737316,0.10616818823427199,178,178
2015-02-28,0.03624718833497087,0.0900333223933445,-0.053786134058373625,177,177
2015-03-31,0.08760466079117979,0.0081073290081779,0.07949733178300189,177,177
2015-04-30,0.08124207396165262,0.040841976849532946,0.04040009711211967,177,177
2015-05-31,0.07045735774237327,-0.037707650760626876,0.10816500850300015,176,176
2015-06-30,0.06994444202118633,-0.08211402449656324,0.15205846651774957,176,176
2015-07-31,-0.03194338432591737,-0.05382137705190715,0.02187799272598978,177,177
2015-08-31,-0.012492792712296308,-0.01744136660523954,0.004948573892943231,177,177
2015-09-30,-0.08067884902262856,0.05982544093142672,-0.14050428995405528,177,178
2015-10-31,-0.039447989447553566,0.034607306491174494,-0.07405529593872806,177,177
2015-11-30,0.07655489276532967,-0.00019620987764978892,0.07675110264297946,178,178
2015-12-31,-0.11378943104760708,-0.022720937015546117,-0.09106849403206096,179,179
2016-01-31,0.022303285907834258,-0.029804557745864657,0.052107843653698915,183,183
2016-02-29,-0.07461685118771932,0.0692672494453801,-0.14388410063309942,183,183
2016-03-31,0.054062967289381314,0.05407997311000523,-1.7005820623916534e-05,183,183
2016-04-30,-0.03770250620562221,0.05526409394721221,-0.09296660015283442,183,183
2016-05-31,0.02727055875948503,-0.03338715389505842,0.06065771265454345,184,184
2016-06-30,-0.06668878182864302,-0.015427279296194807,-0.05126150253244821,184,184
2016-07-31,0.011462490725593133,0.05123140831478068,-0.03976891758918755,186,186
2016-08-31,-0.033869304041204584,-0.0441995430017047,0.010330238960500115,187,187
2016-09-30,0.049188899032187594,0.0031696381291670406,0.046019260903020553,189,189
2016-10-31,-0.10802840069818731,-0.0531784899844685,-0.05484991071371881,189,189
2016-11-30,-0.04818705404105894,-0.04742101099571605,-0.0007660430453428901,190,190
2016-12-31,0.04168995307261447,0.011815699524911016,0.029874253547703455,191,192
2017-01-31,-0.04348608556563249,-0.03388773792582911,-0.009598347639803384,194,194
2017-02-28,-0.03996239222891873,0.06171371412646076,-0.10167610635537949,194,194
2017-03-31,0.036666076528069524,-0.007556898922827071,0.044222975450896596,194,194
2017-04-30,0.018387684993006026,0.04529766992512152,-0.026909984932115494,194,195
2017-05-31,-0.03353921942274041,0.08522671906569057,-0.11876593848843098,194,194
2017-06-30,0.07515196915884625,-0.003145932554850406,0.07829790171369666,194,194
2017-07-31,0.0005018619143530856,-0.05249758440486618,0.05299944631921927,194,194
2017-08-31,0.026092428084727226,0.027905435733272643,-0.0018130076485454172,194,194
2017-09-30,0.026849231308378352,-0.05963049435217538,0.08647972566055373,195,195
2017-10-31,0.011355154257829847,0.13256959371135135,-0.1212144394535215,195,195
2017-11-30,0.010448644145138353,0.050867615510524544,-0.04041897136538619,196,196
2017-12-31,0.016474517652188103,-0.020566667295304986,0.03704118494749309,197,198
2018-01-31,0.08838310097146174,0.13094629949344805,-0.04256319852198631,199,199
2018-02-28,-0.028995384793333967,-0.03999659328315586,0.01100120848982189,199,199
2018-03-31,0.02108291826134101,0.03270806008880034,-0.011625141827459329,199,199
2018-04-30,-0.012901866459762212,0.050532131608044706,-0.06343399806780692,199,199
2018-05-31,-0.015516365107700603,0.03617282772399166,-0.051689192831692266,199,200
2018-06-30,-0.04332493020877737,-0.058016399118054895,0.014691468909277527,200,200
2018-07-31,-0.08808032564873558,0.0034071173861118798,-0.09148744303484746,201,201
2018-08-31,0.08091342428227866,0.011336340122764188,0.06957708415951447,201,201
2018-09-30,0.05561255199452386,-0.0037300278419477584,0.05934257983647162,202,202
2018-10-31,-0.23499853734661513,-0.15476908848245186,-0.08022944886416328,203,203
2018-11-30,0.07830401790355657,0.08192653005869621,-0.0036225121551396455,203,203
2018-12-31,-0.038807242979556844,0.051024732792264604,-0.08983197577182145,203,204
2019-01-31,0.056129228533422726,0.07036668887984487,-0.014237460346422148,205,205
2019-02-28,-0.029112198051015614,0.05988047861397949,-0.08899267666499511,205,205
2019-03-31,-0.013156146922985612,-0.014198413867658632,0.0010422669446730204,205,205
2019-04-30,0.011648389310251028,0.0598885914809808,-0.04824020217072977,205,205
2019-05-31,-0.05751673892935949,-0.11558361781863014,0.058066878889270646,206,206
2019-06-30,0.0037308006262217752,0.009778660782814974,-0.006047860156593199,206,206
2019-07-31,-0.0904853896746296,-0.11895496948134432,0.028469579806714718,206,206
2019-08-31,-0.025325563833576314,-0.03125403734035781,0.005928473506781495,207,207
2019-09-30,0.019778595778682018,0.04840275013124207,-0.02862415435256005,208,208
2019-10-31,-0.0010667597347147062,0.2210785543887024,-0.2221453141234171,209,209
2019-11-30,-0.03877944089245522,-0.03230847700008188,-0.006470963892373338,209,209
2019-12-31,0.06096440013982929,0.03213945985665578,0.028824940283173506,211,211
2020-01-31,-0.05826593391533019,-0.06840631925408303,0.010140385338752833,213,214
2020-02-29,-0.028586962504385083,-0.11408558890754816,0.08549862640316308,213,213
2020-03-31,-0.08754735312174611,-0.10088667400364038,0.013339320881894268,214,214
2020-04-30,0.17016076513738,0.2088503237208863,-0.03868955858350631,214,214
2020-05-31,0.16026427060633863,0.03606660334351175,0.12419766726282688,214,214
2020-06-30,0.11868675011283547,0.044283472804888424,0.07440327730794705,214,214
2020-07-31,0.08039484807029718,0.07614909447243146,0.00424575359786572,214,214
2020-08-31,0.07689711739260563,0.06819149278683323,0.0087056246057724,214,214
2020-09-30,-0.08108176485771523,0.00617008461678048,-0.08725184947449571,215,215
2020-10-31,-0.05477411709443902,0.01571318195723337,-0.07048729905167239,216,216
2020-11-30,0.15958754054509128,0.15775385134572284,0.0018336891993684379,217,217
2020-12-31,0.040357730797831115,0.04822290832965881,-0.007865177531827694,219,219
2021-01-31,0.00992497970080719,0.03493070142922705,-0.02500572172841986,220,221
2021-02-28,-0.04327226243517124,0.05626244605720321,-0.09953470849237445,221,221
2021-03-31,0.039277853204894075,0.09450281978647523,-0.05522496658158116,221,221
2021-04-30,0.057437072745329054,0.04888495034913953,0.008552122396189521,222,222
2021-05-31,0.037434361683848616,0.049631218183118886,-0.01219685649927027,221,221
2021-06-30,0.029577933225108488,0.040648735692564886,-0.011070802467456398,222,222
2021-07-31,-0.007603735690416835,-0.03213019974559461,0.024526464055177777,222,222
2021-08-31,-0.01555078088581685,0.006493014385255069,-0.02204379527107192,223,223
2021-09-30,-0.009305020527493157,-0.06862708477497503,0.059322064247481876,223,223
2021-10-31,-0.029489749692891642,-0.02507898336651604,-0.004410766326375604,224,224
2021-11-30,-0.030470417317002396,-0.04775446590120325,0.01728404858420085,224,224
2021-12-31,0.0609859719671364,0.03104752607152239,0.029938445895614008,225,225
2022-01-31,-0.19206041728905643,-0.17813754036667273,-0.013922876922383698,226,226
2022-02-28,0.0708679816131339,-0.01331981649560976,0.08418779810874366,226,226
2022-03-31,0.07136496585902163,0.03706113736973138,0.034303828489290256,227,227
2022-04-30,-0.03492292768326233,-0.01715967985834066,-0.01776324782492167,228,228
2022-05-31,0.011573493234768417,-0.015864651160839682,0.0274381443956081,228,228
2022-06-30,-0.16808920496290713,-0.09264760493060831,-0.07544160003229883,229,229
2022-07-31,0.07182788714076871,0.0854083356448383,-0.013580448504069587,229,229
2022-08-31,0.034241704526301264,-0.03102051050128618,0.06526221502758744,229,229
2022-09-30,-0.16761785582409905,-0.19870098385688384,0.03108312803278479,231,231
2022-10-31,0.04484837831858335,-0.055467127872003585,0.10031550619058693,231,232
2022-11-30,0.046645612589045315,0.1604706456108509,-0.11382503302180558,232,232
2022-12-31,-0.09145124934309723,-0.04484403962974404,-0.04660720971335319,233,233
2023-01-31,0.07288235983952052,0.12665978387006005,-0.05377742403053953,233,233
2023-02-28,0.060398273491225174,0.013057443955196257,0.04734082953602892,234,234
2023-03-31,0.1473103005410994,-0.020450183832912083,0.16776048437401148,234,234
2023-04-30,0.06725676521622703,-0.01439585896305795,0.08165262417928498,235,235
2023-05-31,-0.016748326531686564,0.04445323865848727,-0.061201565190173834,235,235
2023-06-30,0.053560538129385105,-0.06919297212380293,0.12275351025318804,235,235
2023-07-31,0.1981611904462932,-0.048979621807543006,0.24714081225383622,236,236
2023-08-31,-0.05569977091051481,0.021901869410781316,-0.07760164032129613,237,237
2023-09-30,-0.1266398925783575,-0.04058978856425566,-0.08605010401410185,237,237
2023-10-31,-0.19981925462310046,-0.05797710133369549,-0.14184215328940497,238,238
2023-11-30,0.18317777168073257,0.11826875011629823,0.06490902156443434,239,240
2023-12-31,0.0018520846502785293,0.030010890416278135,-0.028158805765999606,240,241
2024-01-31,-0.11497911801882077,-0.07059558014928657,-0.044383537869534195,241,241
2024-02-29,0.1538009348398066,0.027171896431511966,0.12662903840829465,241,241
2024-03-31,0.10452193288022782,0.093791108164204,0.010730824716023823,242,242
2024-04-30,-0.011183463257611659,-0.04093790429561839,0.02975444103800673,243,243
2024-05-31,0.01705453621806119,-0.03520162304685348,0.05225615926491467,243,243
2024-06-30,0.10702945406406905,-0.04355741790093193,0.15058687196500098,244,244
2024-07-31,-0.05969997932963056,-0.04643478098818765,-0.013265198341442908,244,245
2024-08-31,-0.04640425967345352,0.04167155919250032,-0.08807581886595384,245,245
2024-09-30,-0.010620488536584372,0.08280229026987973,-0.0934227788064641,247,247
2024-10-31,0.016648220704096994,-0.06214776930341759,0.07879599000751458,247,247
2024-11-30,-0.04402996283811167,-0.05549683601336308,0.011466873175251413,248,248
2024-12-31,0.01634533054543086,-0.07353336402714294,0.0898786945725738,249,250
2025-01-31,0.08420027254312479,0.08261345576963763,0.0015868167734871541,250,250
2025-02-28,0.006577306990918741,0.051720806478193326,-0.045143499487274585,250,251
2025-03-31,-0.05506493260669432,-0.12935166184458657,0.07428672923789226,251,251
2025-04-30,0.10660011813630299,-0.0014535420730165116,0.1080536602093195,251,251
2025-05-31,0.07116746840376287,-0.04756953027905875,0.11873699868282162,252,252
2025-06-30,0.1142417948347274,0.09532448481876865,0.018917310015958755,252,252
2025-07-31,0.07010383870699743,0.11340394266321696,-0.04330010395621953,253,253
2025-08-31,-0.012603764413795404,0.014418341631704079,-0.027022106045499483,253,253
2025-09-30,0.05797862799899445,0.010343229327520298,0.04763539867147415,254,254
2025-10-31,0.1521748990869678,0.31791343978573416,-0.16573854069876637,254,254
2025-11-30,-0.06419706341825393,-0.024221547273927335,-0.039975516144326595,254,254
2025-12-31,0.13677057674294502,-0.010574852774499433,0.14734542951744445,255,255
