month,winner,loser,wml,n_win,n_los
2020-06-30,0.10575817940427412,0.022833455871848374,0.08292472353242575,230,230
2020-07-31,0.09489425523552608,0.08656598913370916,0.008328266101816917,230,230
2020-08-31,0.07317670578260138,0.06692310588749484,0.006253599895106543,230,230
2020-09-30,-0.08156562931868405,0.00026809030386698574,-0.08183371962255104,231,231
2020-10-31,-0.04519306852808824,0.0240084964050431,-0.06920156493313134,231,231
2020-11-30,0.1543441012252107,0.1526781577160985,0.0016659435091122,233,233
2020-12-31,0.05777958326122734,0.03561947883711425,0.022160104424113092,235,235
2021-01-31,0.012278051993447558,0.03477551381643873,-0.02249746182299117,236,237
2021-02-28,-0.053076391574849224,0.05894272221098462,-0.11201911378583385,237,237
2021-03-31,0.0035351211712451036,0.08246794665336865,-0.07893282548212355,237,237
2021-04-30,0.05483980584467241,0.0443132227980676,0.01052658304660481,237,237
2021-05-31,0.02839898376853278,0.04760046135213658,-0.0192014775836038,237,237
2021-06-30,0.03582147190054563,0.03422440466787258,0.001597067232673055,237,238
2021-07-31,-0.039272903987728314,-0.011015435390061001,-0.028257468597667312,238,238
2021-08-31,-0.02533971699853521,0.00628515629498394,-0.03162487329351915,239,239
2021-09-30,-0.01500329443559334,-0.0815674273121978,0.06656413287660445,239,240
2021-10-31,-0.04081262778056416,-0.02160433481987356,-0.0192082929606906,240,240
2021-11-30,-0.017991754565644058,-0.040159818931517766,0.022168064365873708,240,240
2021-12-31,0.04289359904324419,0.031749233252905906,0.011144365790338284,241,241
2022-01-31,-0.18955504686474034,-0.19800065588813376,0.008445609023393419,242,242
2022-02-28,0.051656586713696884,-0.017226455727282652,0.06888304244097954,243,243
2022-03-31,0.06770817406729157,0.06109356169179847,0.006614612375493101,243,243
2022-04-30,-0.0488612407815463,-0.02192306714666936,-0.02693817363487694,244,244
2022-05-31,0.0034572023702548194,-0.00014608694033491076,0.00360328931058973,244,244
2022-06-30,-0.1742083244047845,-0.14582576150391613,-0.02838256290086838,245,245
2022-07-31,0.06647697740611824,0.08985775296122345,-0.023380775555105204,246,246
2022-08-31,0.023065061035149936,-0.02147568736739891,0.044540748402548846,245,246
2022-09-30,-0.15698254032864978,-0.21392693441380306,0.05694439408515328,247,247
2022-10-31,0.04188559053315566,-0.06607973185206517,0.10796532238522083,248,248
2022-11-30,0.06404346373351455,0.17364063215232206,-0.10959716841880751,248,248
2022-12-31,-0.08486981737718391,-0.046700729267350916,-0.038169088109832994,249,249
2023-01-31,0.05984768897181714,0.11943002556114313,-0.05958233658932599,249,250
2023-02-28,0.03748569128031565,0.009723590112692637,0.02776210116762301,250,250
2023-03-31,0.09970933756499156,-0.03279092247545845,0.13250026004045,250,251
2023-04-30,0.011948436013814678,-0.011702372129994365,0.023650808143809043,251,251
2023-05-31,-0.00953104422240647,0.03632894156972877,-0.04585998579213524,251,251
2023-06-30,0.008346404763568405,-0.07547322218042196,0.08381962694399037,251,251
2023-07-31,0.226652550647509,-0.04134002965152628,0.2679925802990353,252,252
2023-08-31,-0.06093403655562046,0.035019712028916405,-0.09595374858453687,252,252
2023-09-30,-0.1215884577370181,-0.07239786808726978,-0.04919058964974832,253,253
2023-10-31,-0.1960599406465625,-0.07967770979208455,-0.11638223085447796,253,253
2023-11-30,0.1841210511762823,0.11768661083541554,0.06643444034086676,255,255
2023-12-31,0.02054904722327855,0.04638981208348181,-0.025840764860203258,256,256
2024-01-31,-0.11708025205585504,-0.08705189481179643,-0.030028357244058612,257,257
2024-02-29,0.15125383054949526,0.03314849256662722,0.11810533798286804,257,257
2024-03-31,0.07487917058260041,0.09436759268155281,-0.019488422098952407,257,257
2024-04-30,-0.01015582846480978,-0.051715685424130076,0.041559856959320296,258,258
2024-05-31,0.01740541265226203,-0.03352050916759408,0.05092592181985611,259,259
2024-06-30,0.11026168115701696,-0.04907730282451994,0.1593389839815369,259,259
2024-07-31,-0.060114108250359566,-0.07557422304398331,0.015460114793623747,260,260
2024-08-31,-0.04837580142717779,0.0449398859547574,-0.09331568738193519,260,260
2024-09-30,-0.01150486053568589,0.08405291901988221,-0.0955577795555681,262,262
2024-10-31,0.006642967898706997,-0.062206509293724954,0.06884947719243195,262,263
2024-11-30,-0.05689374799477309,-0.08618559180381602,0.029291843809042928,263,263
2024-12-31,0.01687313532364909,-0.07885005471413398,0.09572319003778307,265,265
2025-01-31,0.08937039390016821,0.08422704385841095,0.005143350041757255,265,265
2025-02-28,-0.006042016822674134,0.05179473634887444,-0.05783675317154857,266,266
2025-03-31,-0.04092220904699617,-0.13317308636610303,0.09225087731910686,265,266
2025-04-30,0.1133713765326303,0.027782803975387127,0.08558857255724317,267,267
2025-05-31,0.08123428162296409,-0.052915757590384804,0.1341500392133489,267,267
2025-06-30,0.11338075210033027,0.08400923136408345,0.029371520736246826,267,267
2025-07-31,0.053586149395129734,0.0809443690820375,-0.02735821968690777,268,268
2025-08-31,-0.01363810766710949,-0.0013021593151536504,-0.012335948351955839,268,268
2025-09-30,0.1073193351108006,-0.00745260395365821,0.11477193906445882,268,269
2025-10-31,0.2641630948526783,0.3351196756503134,-0.07095658079763512,268,269
2025-11-30,-0.06013735089723582,-0.04523811287684254,-0.01489923802039328,269,269
2025-12-31,0.12759940232784128,-0.008651126062929837,0.13625052839077112,270,270
2026-01-31,0.32303167687156153,0.11990425619788248,0.20312742067367906,271,271
2026-02-28,0.21980763486767163,-0.03907988769210402,0.25888752255977565,270,270
2026-03-31,-0.21174659279008579,-0.04788981161350059,-0.1638567811765852,271,271
2026-04-30,0.3429224589336517,0.10758399355392267,0.23533846537972902,271,271
