Date,winner,loser,wml
1991-05-20,-0.012784604229275189,-0.004218744410609327,-0.008565859818665863
1991-05-22,-0.0063010500160337,-0.008312338158807886,0.0020112881427741857
1991-05-23,5.139560509723613e-05,-0.006955187886547168,0.007006583491644404
1991-05-24,-0.00756310363677803,-0.003984365970261063,-0.0035787376665169677
1991-05-25,-0.006114989533205018,-0.005691329780697884,-0.0004236597525071337
1991-05-27,0.0007856146989647293,-0.0016001934615646498,0.002385808160529379
1991-05-28,-0.00910222927229595,-0.00705475476403473,-0.0020474745082612192
1991-05-29,-0.0008462569302786026,-0.004705521261403476,0.0038592643311248735
1991-05-30,-0.0013329434674253626,-0.002895263466124282,0.0015623199986989193
1991-05-31,-0.00555717248791875,-0.00760725097065504,0.0020500784827362905
1991-06-01,-0.00016787872991304425,0.005862275746648515,-0.006030154476561559
1991-06-03,-0.0081800356110634,-0.013181486203797749,0.005001450592734349
1991-06-04,-0.0048228803865093504,-0.005770571198049735,0.0009476908115403845
1991-06-05,0.012741789162712607,0.02194343465969714,-0.009201645496984531
1991-06-07,-0.008568095571863695,-0.019242866920884154,0.01067477134902046
1991-06-08,0.00036938343109116676,0.005792093436106467,-0.0054227100050153
1991-06-10,-0.001135615666100956,0.0016444957477224538,-0.0027801114138234096
1991-06-11,0.003501817257009556,0.00028807732963754656,0.0032137399273720092
1991-06-12,0.00854121674594018,0.00442786128718376,0.00411335545875642
1991-06-13,-0.00011125408223031506,0.0002174254127900161,-0.00032867949502033117
1991-06-14,0.010619526016033191,0.007219435944607337,0.0034000900714258537
1991-06-15,-0.0007111911275885309,0.0007888668302808124,-0.0015000579578693433
1991-06-17,-0.006735713012869163,-0.008118879469505083,0.00138316645663592
1991-06-18,-0.0020733567221547845,-0.0031404354505849648,0.0010670787284301803
1991-06-19,0.00017993118622653317,-0.0072000261564309186,0.007379957342657451
1991-06-21,-0.004203944532385948,-0.007051228897028436,0.0028472843646424875
1991-06-22,-0.008441715935568143,-0.012365827371231888,0.003924111435663746
1991-06-24,0.00018009107819505824,0.0027991520331502526,-0.0026190609549551942
1991-06-25,0.000693426708555752,0.006688166341449163,-0.005994739632893411
1991-06-26,0.002048641964563455,0.0056925349314420675,-0.0036438929668786125
1991-06-27,0.0108596118730057,0.011666556918441208,-0.0008069450454355077
1991-06-28,0.007987716380489332,-0.0028717336276494177,0.01085945000813875
1991-06-29,0.0053534617735481954,0.008785829314379049,-0.0034323675408308536
1991-07-01,0.017092939640454004,0.014630873643249985,0.0024620659972040184
1991-07-02,-0.007712489319882024,-0.008627684469168248,0.0009151951492862237
1991-07-03,-0.01495827937638332,-0.01118873294606417,-0.0037695464303191505
1991-07-04,0.002377909346813808,0.0012558449802797242,0.0011220643665340836
1991-07-05,0.025765436974894335,0.015261302466113628,0.010504134508780707
1991-07-06,-0.008658151218912384,-0.0018179484305860742,-0.00684020278832631
1991-07-08,0.01280146050647413,0.014588684999970935,-0.0017872244934968046
1991-07-09,-0.008158361438971326,-0.0076215545080672645,-0.0005368069309040612
1991-07-10,0.003570225129438847,0.004547160497000339,-0.000976935367561492
1991-07-11,0.0044675887642895784,0.00027679974462898287,0.0041907890196605955
1991-07-12,0.01867659639525762,0.004853055951477397,0.013823540443780221
1991-07-13,0.006553073701682404,0.008146951396795964,-0.0015938776951135592
1991-07-15,0.00899500754750815,-0.0013632344050751566,0.010358241952583306
1991-07-16,0.015225035689825077,-0.0005635896692231797,0.015788625359048257
1991-07-18,0.025923694264972482,0.014300966590277452,0.01162272767469503
1991-07-19,-0.005306360090687585,0.005511659359841851,-0.010818019450529435
1991-07-20,-0.004816880197257988,0.007140658556061716,-0.011957538753319704
1991-07-22,-0.001095986856131565,-0.002142564456012194,0.0010465775998806293
1991-07-23,0.004858865718255975,-0.009081404450312986,0.013940270168568962
1991-07-24,0.008433158249249353,0.021203673416762922,-0.012770515167513569
1991-07-25,-0.0028836894073442196,-0.00743318339589179,0.00454949398854757
1991-07-26,0.018954937407193475,0.016189652749479762,0.002765284657713713
1991-07-27,0.02740398151664421,0.020126982388162937,0.0072769991284812735
1991-07-29,0.030703892139900234,0.02254959684204656,0.008154295297853675
1991-07-30,0.02054135279077518,0.01693124880202185,0.003610103988753329
1991-07-31,-0.03204615950402725,-0.02480967706190618,-0.007236482442121068
1991-08-01,0.0026420404141592013,-0.013142446451706773,0.015784486865865973
1991-08-02,0.02075298343717006,0.01252579001101914,0.008227193426150919
1991-08-03,0.007804366903208465,-0.0019376757505357985,0.009742042653744263
1991-08-05,0.00012496342575372464,0.0010285957544337854,-0.0009036323286800607
1991-08-06,0.004947758615523876,0.013333719606768732,-0.008385960991244855
1991-08-07,-0.02496031151961102,-0.0186272515188955,-0.006333060000715519
1991-08-08,-0.00622978636839835,-0.004845814984671644,-0.0013839713837267061
1991-08-09,0.01113235289230335,0.020222334914684982,-0.009089982022381633
1991-08-10,-0.028664868348427092,-0.018329573425044658,-0.010335294923382435
1991-08-12,-0.020702581177468347,-0.011687437548656528,-0.009015143628811818
1991-08-13,0.005319694514279227,-0.014369690893518906,0.019689385407798132
1991-08-14,-0.010291265008042042,-0.017688951512330117,0.007397686504288075
1991-08-16,0.018357660623973315,0.00015201407809311494,0.0182056465458802
1991-08-17,0.004882658007736405,-0.006103248556960496,0.0109859065646969
1991-08-19,-0.03544534109384412,-0.040633430184823925,0.005188089090979807
1991-08-20,0.020479549929719412,0.00668172384472319,0.013797826084996221
1991-08-21,0.004191051768919254,0.005419516338969801,-0.001228464570050547
1991-08-22,0.02733017746413163,0.03678792317697983,-0.009457745712848197
1991-08-23,-0.020836157963927546,-0.02440678707474502,0.003570629110817472
1991-08-24,-0.007008741384600231,-0.005085991235135203,-0.001922750149465028
1991-08-26,0.009657983343681809,0.0023998786052537393,0.00725810473842807
1991-08-27,-0.011078348098624244,-0.011268661570619194,0.00019031347199494932
1991-08-28,0.005775450969711001,-0.0003436253624142532,0.006119076332125255
1991-08-29,-0.009422725852317454,-0.004320811831776489,-0.0051019140205409656
1991-08-30,-0.0003271588844953944,0.0004902637686935217,-0.0008174226531889161
1991-08-31,-0.0020018028843649754,-0.00376513842299691,0.0017633355386319346
1991-09-02,-0.015540030716310342,-0.012445566095527008,-0.0030944646207833344
1991-09-03,0.005039650524491379,-0.003842651437071291,0.00888230196156267
1991-09-04,0.016951838781609108,0.0038548722190998278,0.01309696656250928
1991-09-05,-0.012355672552113487,-0.015708918671021203,0.003353246118907716
1991-09-06,0.0021546992807941756,-0.004449309593635748,0.006604008874429923
1991-09-07,0.01661362285217147,0.0004686482688671137,0.016144974583304356
1991-09-09,0.014703781275059318,0.0039066550652968775,0.01079712620976244
1991-09-10,-0.0022137219977653656,0.00253679987489512,-0.004750521872660486
1991-09-11,0.00400179067811188,-0.0032269237865408433,0.007228714464652723
1991-09-12,-0.01253008527968152,-0.011089562678562922,-0.001440522601118599
1991-09-13,-0.003325301354887102,-0.0022011010852912754,-0.0011242002695958267
1991-09-14,0.010504116271290562,0.008289487464288597,0.002214628807001965
1991-09-16,-0.007148720846115796,-0.00567478010539156,-0.0014739407407242363
1991-09-17,-0.004743173224660016,-0.004216266061083749,-0.0005269071635762672
1991-09-18,0.006835972860110969,0.0009520174546274966,0.005883955405483472
1991-09-19,-0.004569455747023504,0.0030604780587810444,-0.007629933805804548
1991-09-20,0.009630474423109305,0.005207754609459822,0.004422719813649482
1991-09-24,-0.005802295272163048,-0.005787209884731597,-1.5085387431451255e-05
1991-09-25,-0.006124771501533164,-0.011510251836621922,0.005385480335088758
1991-09-26,-0.0011117161292603232,-0.003491464529723186,0.0023797484004628626
1991-09-27,0.01583113567075703,0.004485822062259081,0.01134531360849795
1991-09-28,0.014210125988517773,0.003482303325979772,0.010727822662538002
1991-09-30,0.01811504345630527,0.0033211062826539388,0.01479393717365133
1991-10-01,0.004449574786633318,-0.006733209857630692,0.01118278464426401
1991-10-02,-7.486994914466941e-05,-0.008227413443891796,0.008152543494747127
1991-10-04,0.03290262462558528,0.004851804611124548,0.028050820014460735
1991-10-05,-0.00589980355354651,-0.007578643145190531,0.0016788395916440208
1991-10-07,0.007373759437085298,0.010282516308390206,-0.0029087568713049078
1991-10-08,-0.008500429652048176,-0.007568645479194718,-0.0009317841728534578
1991-10-09,-3.307303718172184e-05,-0.00930266425914926,0.009269591221967539
1991-10-10,0.021878573516251505,-0.005558685833735231,0.027437259349986736
1991-10-11,-0.013245006560666968,-0.012673559578529224,-0.0005714469821377442
1991-10-12,-0.004863184727689544,-0.011277832087358185,0.006414647359668641
1991-10-14,0.00137880056880798,0.009100508301044582,-0.007721707732236602
1991-10-15,-0.005931349426279427,-0.01023434297262428,0.004302993546344853
1991-10-16,-0.015414296428066,-0.016285005773208166,0.0008707093451421656
1991-10-17,0.004127552340439653,-0.004044198624197488,0.00817175096463714
1991-10-18,0.007578956706604057,0.010476826824436297,-0.00289787011783224
1991-10-19,-0.0034046953108209962,0.016916658635483976,-0.020321353946304972
1991-10-21,0.03747592600983691,0.028846104768088132,0.008629821241748777
1991-10-22,-0.007725013588941469,-0.008960242281881388,0.0012352286929399195
1991-10-23,0.012609975560027544,-0.0032171897857865865,0.01582716534581413
1991-10-24,0.003940049349723713,-0.008851009341522382,0.012791058691246094
1991-10-25,0.0019468621543321748,-0.005899978493474432,0.007846840647806606
1991-10-26,5.885708192421775e-05,-0.014527610220674692,0.01458646730259891
1991-10-28,-0.0298896099692305,0.0021293200896464613,-0.03201893005887696
1991-10-29,0.008259273472799386,0.002257289773142323,0.006001983699657062
1991-10-30,-0.004688131400008676,0.02201616474870949,-0.02670429614871817
1991-10-31,-0.01038716316336397,0.0026161112675567835,-0.013003274430920753
1991-11-01,-0.014655121478893503,-0.019666015030082962,0.005010893551189459
1991-11-02,-0.005773880794054566,-0.009694369314584648,0.0039204885205300815
1991-11-04,-0.03281864700887772,0.023738484897306202,-0.056557131906183916
1991-11-05,-0.007245578463194463,-0.011239811810208968,0.0039942333470145055
1991-11-06,0.021023847498964236,-0.004291741827253715,0.02531558932621795
1991-11-07,-0.00037035883362630703,0.016242543554832928,-0.016612902388459236
1991-11-08,0.0031159360040197617,0.008634599212885048,-0.005518663208865286
1991-11-09,-0.0061194179114787755,-0.004850931545855997,-0.0012684863656227787
1991-11-11,-0.013092287837186464,0.007151918420441051,-0.020244206257627514
1991-11-12,-0.005906367556378101,0.017115921214376845,-0.023022288770754948
1991-11-13,-0.0007616891021810352,-0.0064580945238781615,0.005696405421697127
1991-11-14,-0.00440935823851598,0.003549013547908188,-0.007958371786424168
1991-11-15,-0.010196752828518323,-0.0076012890320347574,-0.002595463796483566
1991-11-16,-0.006274370647991384,-0.007637804125586914,0.0013634334775955298
1991-11-18,-0.009099992994912032,-0.014900655501542482,0.005800662506630449
1991-11-19,-0.023450383430086864,0.0015377220049921118,-0.024988105435078976
1991-11-20,0.03085574757268156,-0.004137233055510178,0.03499298062819174
1991-11-21,-0.0039719346419652204,0.00022477997053397026,-0.004196714612499191
1991-11-22,-0.015097701590832409,-0.002616898484092506,-0.012480803106739904
1991-11-23,-0.0036452652247306034,0.006218009834147628,-0.009863275058878232
1991-11-25,-0.010144592145035587,-0.00020292294052161506,-0.009941669204513972
1991-11-26,-0.013165932079350072,-0.014171760086668648,0.0010058280073185766
1991-11-27,0.009857807168143403,-0.010077974371541756,0.019935781539685157
1991-11-28,0.029699004243912152,0.008023694705590015,0.021675309538322137
1991-11-29,-0.015521045148475068,-0.011213149019447772,-0.004307896129027296
1991-11-30,0.0009904415663644136,-0.00853127366510962,0.009521715231474034
1991-12-02,0.002251640022175154,-0.013967925634923209,0.016219565657098364
1991-12-03,-0.007982822257916905,-0.022372971807772906,0.014390149549856
1991-12-04,-0.01869076454988517,-0.02844832184094213,0.00975755729105696
1991-12-05,-0.009701414987478046,-0.031286031156665915,0.02158461616918787
1991-12-06,0.027519077830318085,0.01748784386581374,0.010031233964504345
1991-12-07,-0.01817886807083795,-0.02323513413335299,0.0050562660625150385
1991-12-09,-0.003659859132312651,-0.019769379820879306,0.016109520688566654
1991-12-10,0.03017855669504727,0.023797954286624647,0.006380602408422621
1991-12-11,-0.0024473122363987796,0.014574168282694288,-0.01702148051909307
1991-12-12,0.013381935754249326,0.04087791591908559,-0.027495980164836266
1991-12-13,-0.006793614463852508,0.01435657734202899,-0.0211501918058815
1991-12-14,-0.013542849845190313,-0.016210373328927802,0.002667523483737489
1991-12-16,-0.016838308908359863,-0.02035523557333959,0.0035169266649797276
1991-12-17,-0.016189218517923314,-0.0006568800952013493,-0.015532338422721965
1991-12-18,-0.02753556467813336,-0.022364249436312187,-0.0051713152418211734
1991-12-19,-0.004823800190766394,-0.009046028438907018,0.004222228248140624
1991-12-20,0.009544917833539682,0.0005624122433970834,0.008982505590142598
1991-12-21,-0.017239794577020528,-0.02104321797113834,0.0038034233941178115
1991-12-23,-0.022484129062055404,-0.03576153585644698,0.013277406794391575
1991-12-24,0.03981727216460348,0.032309420142627394,0.007507852021976083
1991-12-26,0.012924970802796955,-0.019764549592771487,0.03268952039556844
1992-01-03,0.0409583717178342,0.011009633172185564,0.02994873854564864
1992-01-04,0.042581575802444295,0.002818756346983905,0.03976281945546039
1992-01-06,0.027187161779643105,-0.02669434448329094,0.053881506262934045
1992-01-07,0.005331224165766409,-0.023002727600969122,0.028333951766735532
1992-01-08,-0.032809308478323675,-0.008082205962630713,-0.02472710251569296
1992-01-09,0.009560343483042065,0.006842911973302189,0.0027174315097398764
1992-01-10,-0.029746226658003982,-0.02097237461893065,-0.008773852039073333
1992-01-11,-0.010725220824334025,-0.008804215100840488,-0.0019210057234935376
1992-01-13,-0.012092500131936641,-0.015078822737322665,0.002986322605386024
1992-01-14,0.018412377277271776,0.01841951915510802,-7.141877836243371e-06
1992-01-15,-0.02150817225318874,-0.019633929617789377,-0.0018742426353993633
1992-01-16,0.0073057131050347284,-0.0019034388328907188,0.009209151937925448
1992-01-17,0.017956697667613607,0.0014351169379112217,0.016521580729702386
1992-01-18,0.01878322587223481,0.009550418517305571,0.009232807354929238
1992-01-20,0.022430486239731057,0.026262666561670648,-0.0038321803219395906
1992-01-21,-0.00926088853292998,0.03977637408311784,-0.04903726261604782
1992-01-22,0.021676707969106597,0.047681807340794025,-0.026005099371687428
1992-01-23,0.028954679193840552,0.04146709406255938,-0.012512414868718826
1992-01-24,-0.01599433942383888,0.0006942459830032014,-0.016688585406842083
1992-01-25,0.008921369108841953,-0.02292444797035713,0.03184581707919908
1992-01-27,0.004627257030822856,0.03997543913727814,-0.03534818210645529
1992-01-28,-0.017863940280444746,0.021788511389261207,-0.03965245166970595
1992-01-29,-0.017121294150620515,0.00033678485272885657,-0.01745807900334937
1992-01-30,0.007016630587161764,0.01275489487277078,-0.005738264285609016
1992-01-31,0.0290666432956825,0.04481501834416376,-0.01574837504848126
1992-02-01,0.008154339563141778,0.0389014590759497,-0.030747119512807917
1992-02-06,-0.015718192517763928,0.046493957094599254,-0.06221214961236318
1992-02-07,0.0005454944781438729,0.027634815613675538,-0.027089321135531665
1992-02-08,-0.006834873575044387,0.027986550526303618,-0.034821424101348
1992-02-10,-0.01240778015566321,-0.0013323691726831997,-0.01107541098298001
1992-02-11,-0.0177275984299151,-0.021080315711679187,0.003352717281764086
1992-02-12,-0.010224694417694873,-0.018422581703472763,0.00819788728577789
1992-02-13,-0.00951104898437459,0.01543269771993004,-0.02494374670430463
1992-02-14,-0.00557525131059123,0.017582274421996218,-0.023157525732587447
1992-02-15,-0.011191262595589219,-0.010158816356320072,-0.0010324462392691473
1992-02-17,-0.01168702554105878,-0.01920844674868373,0.007521421207624951
1992-02-18,0.0004748531871199434,-0.04668143120028376,0.0471562843874037
1992-02-19,0.013138304101467265,0.014560981716182139,-0.0014226776147148734
1992-02-20,-0.015224253236921892,-0.022749526307894452,0.00752527307097256
1992-02-21,0.0018473458549002934,-0.0007643845624512185,0.002611730417351512
1992-02-22,0.009497754041073714,0.008916802177018601,0.0005809518640551136
1992-02-24,-0.0032832066111495766,0.03443597560438387,-0.03771918221553345
1992-02-25,-0.006432014156349478,-0.00014722114406569837,-0.00628479301228378
1992-02-26,-0.007484624651189852,-0.042143091137125874,0.03465846648593602
1992-02-27,0.004532579997501375,-0.002404476098293632,0.006937056095795007
1992-02-28,0.0014409597844620744,-0.03334813073647134,0.034789090520933416
1992-02-29,0.004923215176099853,-0.019116068186428456,0.024039283362528308
1992-03-02,0.020585916465016525,0.03641965158803453,-0.015833735123018004
1992-03-03,0.0023613199272638206,-0.0381767487830587,0.04053806871032252
1992-03-04,-0.008077688288415815,0.005030830528926893,-0.013108518817342707
1992-03-05,0.00822273134886274,-0.021692165021088318,0.02991489636995106
1992-03-06,-0.008342265435559021,0.01611392420789861,-0.02445618964345763
1992-03-07,-0.009643356282584621,-0.0005410864610644087,-0.009102269821520213
1992-03-09,-0.0005456852709854427,0.0015929799056303463,-0.002138665176615789
1992-03-11,-0.004906223877935129,0.009936159195641218,-0.014842383073576347
1992-03-12,0.004891392617494896,-0.020689470039544414,0.02558086265703931
1992-03-13,0.008241506437241183,-0.015166241394239997,0.023407747831481182
1992-03-14,0.0028843642930807996,-0.03403722559264574,0.03692158988572654
1992-03-16,0.0010479593221319765,-0.03364091519226093,0.034688874514392905
1992-03-17,0.014055186823265923,0.04036675610677553,-0.026311569283509605
1992-03-18,0.02873113630245683,-0.025553167180692712,0.05428430348314954
1992-03-19,0.02618203301418342,-0.03696247125919556,0.06314450427337898
1992-03-20,0.01525984519817965,-0.020019435480316282,0.035279280678495936
1992-03-21,0.02225128967955757,-0.007166763217377267,0.02941805289693484
1992-03-23,0.028746589097999667,0.01874957019188181,0.009997018906117858
1992-03-25,0.017955004348421056,-0.045032717434302885,0.06298772178272394
1992-03-26,0.03586487754091367,-0.010497849800641303,0.04636272734155497
1992-03-27,-0.005786348771278334,0.012250978403442518,-0.01803732717472085
1992-03-28,-0.01397312280441243,0.003094760050549586,-0.017067882854962017
1992-03-30,0.0230508068552794,-0.02720708398097474,0.050257890836254135
1992-03-31,0.015329937300409479,-0.005412229793563458,0.020742167093972936
1992-04-01,0.02273276195438085,-0.014932809672907638,0.03766557162728849
1992-04-02,-0.009854044185814568,-0.025999985016723088,0.01614594083090852
1992-04-03,-0.024515614858716277,0.03718540398803101,-0.06170101884674729
1992-04-04,-0.001819769439803435,-0.006061715038410468,0.004241945598607033
1992-04-06,-0.023231309520028068,0.02124001917057159,-0.04447132869059966
1992-04-07,-0.019118887464988025,-0.011165016201342913,-0.007953871263645112
1992-04-08,-0.025019037869366642,-0.003696006878375796,-0.021323030990990845
1992-04-09,0.015924185552271278,0.02684349529576567,-0.010919309743494393
1992-04-10,-0.017998717883943423,0.015095826592702486,-0.03309454447664591
1992-04-11,-0.02046202765597855,-0.01488036859400799,-0.00558165906197056
1992-04-13,-0.012968395907758678,0.0025219424926020374,-0.015490338400360716
1992-04-14,0.012132655384464055,0.00425861099468252,0.007874044389781535
1992-04-15,0.013948318465979714,0.016992277267858433,-0.003043958801878719
1992-04-16,0.009865270142932458,0.02128820905700361,-0.011422938914071151
1992-04-17,-0.014858857600047336,-0.007891797034708797,-0.006967060565338539
1992-04-18,-0.013419127484250797,0.03292987903726997,-0.04634900652152076
1992-04-20,0.011735241488439727,0.03208910878922911,-0.020353867300789384
1992-04-21,0.0023264279467134835,0.016160701641476448,-0.013834273694762964
1992-04-22,0.020491216993156036,-0.010970348400011374,0.03146156539316741
1992-04-23,0.019604313081203074,0.0032565192115336502,0.016347793869669423
1992-04-24,-0.009120178178332577,0.04287468361118219,-0.05199486178951477
1992-04-25,-0.008899717841066567,0.02040019872951901,-0.029299916570585574
1992-04-27,-0.020306403938215513,0.02319845372467347,-0.04350485766288899
1992-04-28,0.009098782525578697,-0.025017149050758494,0.03411593157633719
1992-04-29,0.0044061581134762235,0.037676080562553185,-0.033269922449076963
1992-04-30,0.0050899799688081185,0.001466132615981943,0.0036238473528261757
1992-05-01,0.006160510048386736,-0.0280720074814083,0.03423251752979504
1992-05-02,0.017654249409227482,0.0064952738731829055,0.011158975536044577
1992-05-04,0.02315774301670367,0.0002677433158591035,0.022889999700844568
1992-05-06,0.027979609555001395,-0.018484700182014126,0.04646430973701552
1992-05-07,-0.006371952297201185,-0.005074765787640282,-0.0012971865095609027
1992-05-08,0.010819872482520101,0.01061838043229519,0.00020149205022491207
1992-05-09,0.015006455341288331,-0.013337959095121454,0.028344414436409785
1992-05-11,-0.0043324414322849225,-0.020035664607584366,0.015703223175299444
1992-05-12,-0.007377749711349783,0.027565786625557514,-0.0349435363369073
1992-05-13,0.008552667634084018,0.027346509726283566,-0.018793842092199548
1992-05-14,-0.0006798392347403022,-0.021375851617439465,0.020696012382699164
1992-05-15,0.00936849809360727,-0.016104968257571663,0.025473466351178933
1992-05-16,0.008481271083794399,-0.0011223306092071894,0.009603601693001588
1992-05-18,0.018331752969542314,0.022502430683778434,-0.004170677714236119
1992-05-19,0.01569472260504406,0.009234500419582624,0.006460222185461438
1992-05-20,-0.012621879272533741,0.005115056139922159,-0.017736935412455898
1992-05-21,-0.02285271129075063,-0.018565905120992446,-0.004286806169758184
1992-05-22,-0.019247618298889657,-0.003632542966944945,-0.015615075331944712
1992-05-23,-0.005001168214711524,0.0005552329182191756,-0.005556401132930699
1992-05-25,-0.018263885059132356,0.0010032794824838993,-0.019267164541616255
1992-05-26,-0.026726377186291325,-0.0018725915116485372,-0.02485378567464279
