month,rmrf,smb,hml
2023-05-31,0.02803433741028094,0.01875283214852197,-0.006598253945217958
2023-06-30,-0.0012515770853926966,0.002179637646118282,0.010796601656432925
2023-07-31,0.0337345546673431,-0.10395821195893973,0.03616558760201838
2023-08-31,-0.025610889179663254,0.04815547916601082,-0.007290875195757329
2023-09-30,-0.0450436454717722,-0.004532579747754117,-0.05964592303987715
2023-10-31,-0.08226701779515877,0.028343667117995297,-0.05049081976080272
2023-11-30,0.11430248757958505,-0.04984560089884593,0.050666623736885796
2023-12-31,0.046528834878639236,-0.030208261793574054,0.02033830336222664
2024-01-31,-0.061512875194240646,0.0559479145594588,-0.056639893276170916
2024-02-29,0.06273251115325973,-0.04273351213715637,-0.02479155988139381
2024-03-31,0.041254539593581496,-0.032103158195405324,0.03865793820431884
2024-04-30,-0.02333467479613993,0.015652095566152324,-0.033337743826233
2024-05-31,-0.023277664522159625,0.017845817779040152,-0.01895891952049744
2024-06-30,0.05134395337560793,-0.04749565942613687,-0.019337611711993774
2024-07-31,-0.01413732493760056,0.0022204895572977,-0.04050577386253018
2024-08-31,-0.03632999928064684,0.003151786811250501,-0.03350901714267218
2024-09-30,-0.028501809700874903,0.0224152378741449,0.017333309994079338
2024-10-31,-0.017251721701710743,-0.00746702312178027,-0.010504404366693088
2024-11-30,-0.04634924641608096,0.0005889645076029293,-0.07632134409389713
2024-12-31,-0.019884365547190974,0.02660229265167602,0.041657432449327514
2025-01-31,0.05164140843105147,-0.015713281505496113,0.0512036400593372
2025-02-28,0.008788311511549685,0.02347944430393989,0.030932503607962403
2025-03-31,-0.03038273004869907,-0.039795986917943615,-0.035513817400270375
2025-04-30,0.03486528719474746,0.057215963455922614,0.0011488182145593662
2025-05-31,0.04965650795062637,-0.019710379302033343,-0.036620720013939345
2025-06-30,0.12646634773697896,-0.07348924794641543,0.04791439283110743
2025-07-31,0.05423126268319245,-0.03809790841145588,-0.022025215098549378
2025-08-31,-0.01715274640622344,-0.0017210939745360143,-0.014088975775972457
2025-09-30,0.07376840939585794,-0.05551997239568118,0.06883668840417001
2025-10-31,0.18252721781269,-0.15916278771604597,0.09617168277686838
2025-11-30,-0.03745039194838895,0.03503867131356331,-0.029152841740484936
2025-12-31,0.06727135708858878,-0.05770413362439264,0.027384906192061687
2026-01-31,0.240297005316787,-0.1539222399286273,0.06402995285457602
2026-02-28,0.1754621613813443,-0.12191237139648547,-0.02726576823578042
2026-03-31,-0.182785933370181,0.12297756886167854,-0.006382616077271641
2026-04-30,0.26419019963196355,-0.099695979374671,0.14288594822696954
